unconvertedTime, unconvertedIntensity
0.0,0.0
0.003200000047683716,-6.299212598425197
0.006400000095367432,0.0
0.009600000143051148,-3.1496062992125986
0.012800000190734864,0.0
0.01600000023841858,-1.5748031496062993
0.019200000286102296,0.0
0.022400000333786012,-3.1496062992125986
0.02560000038146973,0.0
0.028800000429153445,-1.5748031496062993
0.03200000047683716,-3.1496062992125986
0.03520000052452087,-6.299212598425197
0.03840000057220459,-3.1496062992125986
0.041600000619888305,-1.5748031496062993
0.044800000667572025,-1.5748031496062993
0.04800000071525574,-3.1496062992125986
0.05120000076293946,-3.1496062992125986
0.05440000081062317,-4.724409448818898
0.05760000085830689,-3.1496062992125986
0.0608000009059906,0.0
0.06400000095367432,-1.5748031496062993
0.06720000100135803,-1.5748031496062993
0.07040000104904175,3.1496062992125986
0.07360000109672546,1.5748031496062993
0.07680000114440919,0.0
0.0800000011920929,0.0
0.08320000123977661,0.0
0.08640000128746032,0.0
0.08960000133514405,0.0
0.09280000138282776,0.0
0.09600000143051148,0.0
0.09920000147819519,-1.5748031496062993
0.10240000152587891,-1.5748031496062993
0.10560000157356263,-3.1496062992125986
0.10880000162124634,1.5748031496062993
0.11200000166893005,-1.5748031496062993
0.11520000171661378,-1.5748031496062993
0.11840000176429749,-1.5748031496062993
0.1216000018119812,-1.5748031496062993
0.12480000185966492,0.0
0.12800000190734864,-1.5748031496062993
0.13120000195503234,-1.5748031496062993
0.13440000200271607,0.0
0.1376000020503998,0.0
0.1408000020980835,1.5748031496062993
0.14400000214576722,-4.724409448818898
0.14720000219345092,0.0
0.15040000224113464,-4.724409448818898
0.15360000228881837,0.0
0.15680000233650207,-1.5748031496062993
0.1600000023841858,-1.5748031496062993
0.16320000243186952,0.0
0.16640000247955322,-1.5748031496062993
0.16960000252723695,-1.5748031496062993
0.17280000257492065,0.0
0.17600000262260437,-6.299212598425197
0.1792000026702881,1.5748031496062993
0.1824000027179718,-1.5748031496062993
0.18560000276565553,0.0
0.18880000281333922,-1.5748031496062993
0.19200000286102295,0.0
0.19520000290870668,0.0
0.19840000295639038,1.5748031496062993
0.2016000030040741,-3.1496062992125986
