unconvertedTime, unconvertedIntensity, convertedMZ, convertedIntensity
0.0,0.0,0.0,-0.0
0.003200000047683716,0.0,2.1927566451714663e-06,-0.0
0.006400000095367432,-15.748031496062993,8.771026580685865e-06,0.019230769230769232
0.009600000143051148,0.0,1.9734809806543198e-05,-0.0
0.012800000190734864,0.0,3.508410632274346e-05,-0.0
0.01600000023841858,0.0,5.4818916129286666e-05,-0.0
0.019200000286102296,0.0,7.893923922617279e-05,-0.0
0.022400000333786012,0.0,0.00010744507561340188,-0.0
0.02560000038146973,-15.748031496062993,0.00014033642529097384,0.019230769230769232
0.028800000429153445,0.0,0.0001776132882588888,-0.0
0.03200000047683716,0.0,0.00021927566451714666,-0.0
0.03520000052452087,0.0,0.0002653235540657474,-0.0
0.03840000057220459,0.0,0.00031575695690469116,-0.0
0.041600000619888305,0.0,0.00037057587303397773,-0.0
0.044800000667572025,15.748031496062993,0.0004297803024536075,-0.019230769230769232
0.04800000071525574,0.0,0.0004933702451635799,-0.0
0.05120000076293946,0.0,0.0005613457011638954,-0.0
0.05440000081062317,0.0,0.0006337066704545537,-0.0
0.05760000085830689,0.0,0.0007104531530355553,-0.0
0.0608000009059906,0.0,0.0007915851489068993,-0.0
0.06400000095367432,0.0,0.0008771026580685866,-0.0
0.06720000100135803,-15.748031496062993,0.0009670056805206168,0.019230769230769232
0.07040000104904175,0.0,0.0010612942162629897,-0.0
0.07360000109672546,0.0,0.0011599682652957055,-0.0
0.07680000114440919,0.0,0.0012630278276187647,-0.0
0.0800000011920929,0.0,0.0013704729032321663,-0.0
0.08320000123977661,0.0,0.001482303492135911,-0.0
0.08640000128746032,0.0,0.0015985195943299991,-0.0
0.08960000133514405,0.0,0.00171912120981443,-0.0
0.09280000138282776,0.0,0.0018441083385892035,-0.0
0.09600000143051148,0.0,0.0019734809806543196,-0.0
0.09920000147819519,0.0,0.002107239136009779,-0.0
0.10240000152587891,-15.748031496062993,0.0022453828046555815,0.019230769230769232
0.10560000157356263,-15.748031496062993,0.0023879119865917267,0.019230769230769232
0.10880000162124634,0.0,0.0025348266818182147,-0.0
0.11200000166893005,0.0,0.002686126890335046,-0.0
0.11520000171661378,0.0,0.002841812612142221,-0.0
0.11840000176429749,0.0,0.003001883847239738,-0.0
0.1216000018119812,15.748031496062993,0.0031663405956275973,-0.019230769230769232
0.12480000185966492,15.748031496062993,0.0033351828573058,-0.019230769230769232
0.12800000190734864,0.0,0.0035084106322743466,-0.0
0.13120000195503234,0.0,0.003686023920533234,-0.0
0.13440000200271607,0.0,0.003868022722082467,-0.0
0.1376000020503998,0.0,0.004054407036922042,-0.0
0.1408000020980835,0.0,0.004245176865051959,-0.0
0.14400000214576722,0.0,0.0044403322064722195,-0.0
0.14720000219345092,-15.748031496062993,0.004639873061182822,0.019230769230769232
0.15040000224113464,0.0,0.004843799429183769,-0.0
0.15360000228881837,0.0,0.005052111310475059,-0.0
0.15680000233650207,0.0,0.005264808705056689,-0.0
0.1600000023841858,0.0,0.005481891612928665,-0.0
0.16320000243186952,0.0,0.005703360034090985,-0.0
0.16640000247955322,0.0,0.005929213968543644,-0.0
0.16960000252723695,0.0,0.006159453416286649,-0.0
0.17280000257492065,-15.748031496062993,0.0063940783773199965,0.019230769230769232
0.17600000262260437,0.0,0.006633088851643687,-0.0
0.1792000026702881,0.0,0.00687648483925772,-0.0
0.1824000027179718,0.0,0.007124266340162094,-0.0
0.18560000276565553,0.0,0.007376433354356814,-0.0
0.18880000281333922,0.0,0.007632985881841874,-0.0
0.19200000286102295,-15.748031496062993,0.007893923922617278,0.019230769230769232
0.19520000290870668,0.0,0.008159247476683028,-0.0
0.19840000295639038,0.0,0.008428956544039115,-0.0
0.2016000030040741,0.0,0.00870305112468555,-0.0
0.20480000305175783,0.0,0.008981531218622326,-0.0
0.20800000309944153,0.0,0.009264396825849444,-0.0
0.21120000314712525,0.0,0.009551647946366907,-0.0
0.21440000319480895,0.0,0.009843284580174711,-0.0
0.21760000324249268,0.0,0.010139306727272859,-0.0
0.2208000032901764,0.0,0.01043971438766135,-0.0
0.2240000033378601,0.0,0.010744507561340185,-0.0
0.22720000338554383,0.0,0.011053686248309363,-0.0
0.23040000343322756,-15.748031496062993,0.011367250448568884,0.019230769230769232
0.23360000348091126,0.0,0.011685200162118745,-0.0
0.23680000352859498,0.0,0.012007535388958952,-0.0
0.24000000357627868,0.0,0.012334256129089498,-0.0
0.2432000036239624,0.0,0.01266536238251039,-0.0
0.24640000367164613,0.0,0.013000854149221626,-0.0
0.24960000371932983,0.0,0.0133407314292232,-0.0
0.25280000376701356,0.0,0.013684994222515122,-0.0
0.2560000038146973,0.0,0.014033642529097386,-0.0
0.259200003862381,0.0,0.014386676348969993,-0.0
0.2624000039100647,0.0,0.014744095682132936,-0.0
0.2656000039577484,0.0,0.015105900528586229,-0.0
0.26880000400543214,0.0,0.015472090888329869,-0.0
0.27200000405311586,0.0,0.015842666761363845,-0.0
0.2752000041007996,0.0,0.01621762814768817,-0.0
0.27840000414848326,0.0,0.016596975047302825,-0.0
0.281600004196167,0.0,0.016980707460207835,-0.0
0.2848000042438507,0.0,0.01736882538640318,-0.0
0.28800000429153444,0.0,0.017761328825888878,-0.0
0.29120000433921817,0.0,0.01815821777866491,-0.0
0.29440000438690184,0.0,0.018559492244731288,-0.0
0.29760000443458556,0.0,0.018965152224088015,-0.0
0.3008000044822693,0.0,0.019375197716735074,-0.0
0.304000004529953,0.0,0.019789628722672488,-0.0
0.30720000457763674,15.748031496062993,0.020208445241900234,-0.019230769230769232
