unconvertedTime, unconvertedIntensity, convertedMZ, convertedIntensity
0.0,0.0,0.0,-0.0
0.003200000047683716,0.0,1.5020563510469554e-06,-0.0
0.006400000095367432,0.0,6.008225404187822e-06,-0.0
0.009600000143051148,0.0,1.3518507159422597e-05,-0.0
0.012800000190734864,0.0,2.4032901616751287e-05,-0.0
0.01600000023841858,0.0,3.755140877617389e-05,-0.0
0.019200000286102296,0.0,5.407402863769039e-05,-0.0
0.022400000333786012,0.0,7.360076120130079e-05,-0.0
0.02560000038146973,0.0,9.613160646700515e-05,-0.0
0.028800000429153445,0.0,0.00012166656443480339,-0.0
0.03200000047683716,15.748031496062993,0.00015020563510469555,-0.025
0.03520000052452087,-15.748031496062993,0.00018174881847668155,0.025
0.03840000057220459,0.0,0.00021629611455076155,-0.0
0.041600000619888305,0.0,0.00025384752332693547,-0.0
0.044800000667572025,0.0,0.00029440304480520316,-0.0
0.04800000071525574,0.0,0.0003379626789855649,-0.0
0.05120000076293946,15.748031496062993,0.0003845264258680206,-0.025
0.05440000081062317,0.0,0.00043409428545257005,-0.0
0.05760000085830689,0.0,0.00048666625773921356,-0.0
0.0608000009059906,15.748031496062993,0.0005422423427279508,-0.025
0.06400000095367432,0.0,0.0006008225404187822,-0.0
0.06720000100135803,0.0,0.0006624068508117073,-0.0
0.07040000104904175,0.0,0.0007269952739067262,-0.0
0.07360000109672546,0.0,0.000794587809703839,-0.0
0.07680000114440919,0.0,0.0008651844582030462,-0.0
0.0800000011920929,0.0,0.0009387852194043469,-0.0
0.08320000123977661,0.0,0.0010153900933077419,-0.0
0.08640000128746032,0.0,0.00109499907991323,-0.0
0.08960000133514405,0.0,0.0011776121792208126,-0.0
0.09280000138282776,0.0,0.0012632293912304892,-0.0
0.09600000143051148,15.748031496062993,0.0013518507159422596,-0.025
0.09920000147819519,0.0,0.0014434761533561236,-0.0
0.10240000152587891,0.0,0.0015381057034720824,-0.0
0.10560000157356263,0.0,0.001635739366290134,-0.0
0.10880000162124634,0.0,0.0017363771418102802,-0.0
0.11200000166893005,0.0,0.0018400190300325197,-0.0
0.11520000171661378,0.0,0.0019466650309568543,-0.0
0.11840000176429749,0.0,0.0020563151445832815,-0.0
0.1216000018119812,0.0,0.002168969370911803,-0.0
0.12480000185966492,0.0,0.0022846277099424182,-0.0
0.12800000190734864,0.0,0.0024032901616751288,-0.0
0.13120000195503234,0.0,0.0025249567261099314,-0.0
0.13440000200271607,0.0,0.002649627403246829,-0.0
0.1376000020503998,0.0,0.00277730219308582,-0.0
0.1408000020980835,0.0,0.002907981095626905,-0.0
0.14400000214576722,0.0,0.003041664110870084,-0.0
0.14720000219345092,15.748031496062993,0.003178351238815356,-0.025
0.15040000224113464,0.0,0.003318042479462723,-0.0
0.15360000228881837,15.748031496062993,0.003460737832812185,-0.025
0.15680000233650207,0.0,0.003606437298863739,-0.0
0.1600000023841858,0.0,0.0037551408776173877,-0.0
0.16320000243186952,0.0,0.003906848569073131,-0.0
0.16640000247955322,0.0,0.0040615603732309675,-0.0
0.16960000252723695,0.0,0.004219276290090898,-0.0
0.17280000257492065,0.0,0.00437999631965292,-0.0
0.17600000262260437,0.0,0.004543720461917039,-0.0
0.1792000026702881,0.0,0.004710448716883251,-0.0
0.1824000027179718,0.0,0.004880181084551557,-0.0
0.18560000276565553,0.0,0.005052917564921957,-0.0
0.18880000281333922,15.748031496062993,0.005228658157994449,-0.025
0.19200000286102295,0.0,0.0054074028637690385,-0.0
0.19520000290870668,15.748031496062993,0.0055891516822457205,-0.025
0.19840000295639038,15.748031496062993,0.005773904613424494,-0.025
0.2016000030040741,0.0,0.005961661657305364,-0.0
0.20480000305175783,0.0,0.006152422813888329,-0.0
0.20800000309944153,0.0,0.006346188083173385,-0.0
0.21120000314712525,0.0,0.006542957465160536,-0.0
0.21440000319480895,0.0,0.006742730959849782,-0.0
0.21760000324249268,15.748031496062993,0.006945508567241121,-0.025
0.2208000032901764,0.0,0.007151290287334554,-0.0
0.2240000033378601,0.0,0.007360076120130079,-0.0
0.22720000338554383,0.0,0.0075718660656276995,-0.0
0.23040000343322756,15.748031496062993,0.007786660123827417,-0.025
0.23360000348091126,0.0,0.008004458294729223,-0.0
0.23680000352859498,0.0,0.008225260578333126,-0.0
0.24000000357627868,15.748031496062993,0.008449066974639123,-0.025
0.2432000036239624,0.0,0.008675877483647213,-0.0
0.24640000367164613,0.0,0.008905692105357398,-0.0
0.24960000371932983,0.0,0.009138510839769673,-0.0
0.25280000376701356,0.0,0.009374333686884048,-0.0
0.2560000038146973,0.0,0.009613160646700515,-0.0
0.259200003862381,0.0,0.009854991719219075,-0.0
0.2624000039100647,0.0,0.010099826904439725,-0.0
0.2656000039577484,0.0,0.010347666202362474,-0.0
0.26880000400543214,15.748031496062993,0.010598509612987316,-0.025
0.27200000405311586,0.0,0.010852357136314252,-0.0
0.2752000041007996,0.0,0.01110920877234328,-0.0
0.27840000414848326,0.0,0.011369064521074402,-0.0
0.281600004196167,0.0,0.01163192438250762,-0.0
0.2848000042438507,15.748031496062993,0.01189778835664293,-0.025
0.28800000429153444,15.748031496062993,0.012166656443480335,-0.025
0.29120000433921817,0.0,0.012438528643019838,-0.0
0.29440000438690184,0.0,0.012713404955261425,-0.0
0.29760000443458556,0.0,0.012991285380205112,-0.0
0.3008000044822693,0.0,0.013272169917850893,-0.0
0.304000004529953,0.0,0.013556058568198772,-0.0
0.30720000457763674,0.0,0.01384295133124874,-0.0
0.3104000046253204,0.0,0.014132848207000797,-0.0
