unconvertedTime, unconvertedIntensity, convertedMZ, convertedIntensity
0.0,0.0,0.0,-0.0
0.003200000047683716,0.0,4.4204925676912866e-06,-0.0
0.006400000095367432,0.0,1.7681970270765146e-05,-0.0
0.009600000143051148,0.0,3.978443310922157e-05,-0.0
0.012800000190734864,0.0,7.072788108306059e-05,-0.0
0.01600000023841858,0.0,0.00011051231419228216,-0.0
0.019200000286102296,0.0,0.0001591377324368863,-0.0
0.022400000333786012,0.0,0.00021660413581687304,-0.0
0.02560000038146973,0.0,0.00028291152433224234,-0.0
0.028800000429153445,0.0,0.00035805989798299415,-0.0
0.03200000047683716,0.0,0.00044204925676912866,-0.0
0.03520000052452087,15.748031496062993,0.0005348796006906455,-0.007874015748031496
0.03840000057220459,0.0,0.0006365509297475452,-0.0
0.041600000619888305,0.0,0.0007470632439398273,-0.0
0.044800000667572025,0.0,0.0008664165432674921,-0.0
0.04800000071525574,0.0,0.000994610827730539,-0.0
0.05120000076293946,0.0,0.0011316460973289694,-0.0
0.05440000081062317,0.0,0.0012775223520627816,-0.0
0.05760000085830689,0.0,0.0014322395919319766,-0.0
0.0608000009059906,0.0,0.0015957978169365541,-0.0
0.06400000095367432,0.0,0.0017681970270765146,-0.0
0.06720000100135803,0.0,0.0019494372223518575,-0.0
0.07040000104904175,15.748031496062993,0.002139518402762582,-0.007874015748031496
0.07360000109672546,0.0,0.00233844056830869,-0.0
0.07680000114440919,0.0,0.0025462037189901807,-0.0
0.0800000011920929,0.0,0.0027628078548070536,-0.0
0.08320000123977661,15.748031496062993,0.002988252975759309,-0.007874015748031496
0.08640000128746032,0.0,0.003222539081846947,-0.0
0.08960000133514405,0.0,0.0034656661730699686,-0.0
0.09280000138282776,0.0,0.0037176342494283717,-0.0
0.09600000143051148,0.0,0.003978443310922156,-0.0
0.09920000147819519,0.0,0.004248093357551326,-0.0
0.10240000152587891,0.0,0.0045265843893158774,-0.0
0.10560000157356263,0.0,0.00481391640621581,-0.0
0.10880000162124634,15.748031496062993,0.005110089408251126,-0.007874015748031496
0.11200000166893005,0.0,0.005415103395421825,-0.0
0.11520000171661378,0.0,0.005728958367727906,-0.0
0.11840000176429749,15.748031496062993,0.0060516543251693715,-0.007874015748031496
0.1216000018119812,0.0,0.0063831912677462166,-0.0
0.12480000185966492,0.0,0.006723569195458447,-0.0
0.12800000190734864,0.0,0.0070727881083060586,-0.0
0.13120000195503234,0.0,0.0074308480062890495,-0.0
0.13440000200271607,0.0,0.00779774888940743,-0.0
0.1376000020503998,0.0,0.00817349075766119,-0.0
0.1408000020980835,15.748031496062993,0.008558073611050328,-0.007874015748031496
0.14400000214576722,0.0,0.008951497449574854,-0.0
0.14720000219345092,15.748031496062993,0.00935376227323476,-0.007874015748031496
0.15040000224113464,0.0,0.009764868082030049,-0.0
0.15360000228881837,0.0,0.010184814875960723,-0.0
0.15680000233650207,0.0,0.010613602655026776,-0.0
0.1600000023841858,0.0,0.011051231419228215,-0.0
0.16320000243186952,0.0,0.011497701168565036,-0.0
0.16640000247955322,0.0,0.011953011903037236,-0.0
0.16960000252723695,15.748031496062993,0.012417163622644823,-0.007874015748031496
0.17280000257492065,0.0,0.012890156327387789,-0.0
0.17600000262260437,0.0,0.01337199001726614,-0.0
0.1792000026702881,0.0,0.013862664692279874,-0.0
0.1824000027179718,0.0,0.014362180352428987,-0.0
0.18560000276565553,0.0,0.014870536997713487,-0.0
0.18880000281333922,0.0,0.015387734628133365,-0.0
0.19200000286102295,15.748031496062993,0.015913773243688624,-0.007874015748031496
0.19520000290870668,0.0,0.016448652844379276,-0.0
0.19840000295639038,15.748031496062993,0.016992373430205304,-0.007874015748031496
0.2016000030040741,0.0,0.01754493500116671,-0.0
0.20480000305175783,0.0,0.01810633755726351,-0.0
0.20800000309944153,0.0,0.01867658109849568,-0.0
0.21120000314712525,0.0,0.01925566562486324,-0.0
0.21440000319480895,0.0,0.01984359113636618,-0.0
0.21760000324249268,-15.748031496062993,0.020440357633004506,0.007874015748031496
0.2208000032901764,0.0,0.02104596511477821,-0.0
0.2240000033378601,0.0,0.0216604135816873,-0.0
0.22720000338554383,0.0,0.022283703033731773,-0.0
0.23040000343322756,15.748031496062993,0.022915833470911626,-0.007874015748031496
0.23360000348091126,0.0,0.02355680489322686,-0.0
0.23680000352859498,15.748031496062993,0.024206617300677486,-0.007874015748031496
0.24000000357627868,0.0,0.024865270693263483,-0.0
0.2432000036239624,0.0,0.025532765070984866,-0.0
0.24640000367164613,0.0,0.02620910043384164,-0.0
0.24960000371932983,0.0,0.026894276781833787,-0.0
0.25280000376701356,0.0,0.027588294114961314,-0.0
0.2560000038146973,0.0,0.028291152433224234,-0.0
0.259200003862381,0.0,0.02900285173662253,-0.0
0.2624000039100647,0.0,0.029723392025156198,-0.0
0.2656000039577484,0.0,0.030452773298825266,-0.0
0.26880000400543214,0.0,0.03119099555762972,-0.0
0.27200000405311586,0.0,0.031938058801569545,-0.0
0.2752000041007996,15.748031496062993,0.03269396303064476,-0.007874015748031496
0.27840000414848326,0.0,0.03345870824485534,-0.0
0.281600004196167,0.0,0.03423229444420131,-0.0
0.2848000042438507,15.748031496062993,0.035014721628682674,-0.007874015748031496
0.28800000429153444,0.0,0.035805989798299416,-0.0
0.29120000433921817,0.0,0.036606098953051544,-0.0
0.29440000438690184,0.0,0.03741504909293904,-0.0
0.29760000443458556,15.748031496062993,0.03823284021796193,-0.007874015748031496
0.3008000044822693,-15.748031496062993,0.039059472328120196,0.007874015748031496
0.304000004529953,0.0,0.03989494542341386,-0.0
