unconvertedTime, unconvertedIntensity, convertedMZ, convertedIntensity
0.0,0.0,0.0,-0.0
0.003200000047683716,0.0,3.854115813608256e-06,-0.0
0.006400000095367432,0.0,1.5416463254433023e-05,-0.0
0.009600000143051148,0.0,3.468704232247431e-05,-0.0
0.012800000190734864,0.0,6.166585301773209e-05,-0.0
0.01600000023841858,0.0,9.635289534020641e-05,-0.0
0.019200000286102296,0.0,0.00013874816928989724,-0.0
0.022400000333786012,0.0,0.00018885167486680453,-0.0
0.02560000038146973,0.0,0.00024666341207092837,-0.0
0.028800000429153445,0.0,0.00031218338090226877,-0.0
0.03200000047683716,-15.748031496062993,0.00038541158136082564,0.007874015748031496
0.03520000052452087,0.0,0.00046634801344659887,-0.0
0.03840000057220459,0.0,0.000554992677159589,-0.0
0.041600000619888305,0.0,0.0006513455724997952,-0.0
0.044800000667572025,0.0,0.0007554066994672181,-0.0
0.04800000071525574,-15.748031496062993,0.0008671760580618576,0.007874015748031496
0.05120000076293946,0.0,0.0009866536482837135,-0.0
0.05440000081062317,-15.748031496062993,0.001113839470132786,0.007874015748031496
0.05760000085830689,0.0,0.001248733523609075,-0.0
0.0608000009059906,0.0,0.0013913358087125805,-0.0
0.06400000095367432,0.0,0.0015416463254433025,-0.0
0.06720000100135803,15.748031496062993,0.0016996650738012405,-0.007874015748031496
0.07040000104904175,-15.748031496062993,0.0018653920537863955,0.007874015748031496
0.07360000109672546,0.0,0.002038827265398767,-0.0
0.07680000114440919,0.0,0.002219970708638356,-0.0
0.0800000011920929,0.0,0.0024088223835051596,-0.0
0.08320000123977661,0.0,0.0026053822899991808,-0.0
0.08640000128746032,0.0,0.0028096504281204175,-0.0
0.08960000133514405,-15.748031496062993,0.0030216267978688724,0.007874015748031496
0.09280000138282776,0.0,0.003241311399244543,-0.0
0.09600000143051148,0.0,0.0034687042322474305,-0.0
0.09920000147819519,0.0,0.003703805296877533,-0.0
0.10240000152587891,0.0,0.003946614593134854,-0.0
0.10560000157356263,0.0,0.004197132121019391,-0.0
0.10880000162124634,0.0,0.004455357880531144,-0.0
0.11200000166893005,0.0,0.004721291871670112,-0.0
0.11520000171661378,-15.748031496062993,0.0049949340944363,0.007874015748031496
0.11840000176429749,0.0,0.005276284548829703,-0.0
0.1216000018119812,0.0,0.005565343234850322,-0.0
0.12480000185966492,0.0,0.005862110152498156,-0.0
0.12800000190734864,0.0,0.00616658530177321,-0.0
0.13120000195503234,0.0,0.006478768682675476,-0.0
0.13440000200271607,0.0,0.006798660295204962,-0.0
0.1376000020503998,0.0,0.007126260139361666,-0.0
0.1408000020980835,0.0,0.007461568215145582,-0.0
0.14400000214576722,15.748031496062993,0.0078045845225567165,-0.007874015748031496
0.14720000219345092,-15.748031496062993,0.008155309061595069,0.007874015748031496
0.15040000224113464,-15.748031496062993,0.008513741832260635,0.007874015748031496
0.15360000228881837,-15.748031496062993,0.008879882834553423,0.007874015748031496
0.15680000233650207,0.0,0.009253732068473422,-0.0
0.1600000023841858,0.0,0.009635289534020638,-0.0
0.16320000243186952,0.0,0.010024555231195076,-0.0
0.16640000247955322,0.0,0.010421529159996723,-0.0
0.16960000252723695,0.0,0.01082621132042559,-0.0
0.17280000257492065,0.0,0.01123860171248167,-0.0
0.17600000262260437,-15.748031496062993,0.011658700336164974,0.007874015748031496
0.1792000026702881,0.0,0.01208650719147549,-0.0
0.1824000027179718,0.0,0.01252202227841322,-0.0
0.18560000276565553,0.0,0.012965245596978172,-0.0
0.18880000281333922,0.0,0.013416177147170335,-0.0
0.19200000286102295,-15.748031496062993,0.013874816928989722,0.007874015748031496
0.19520000290870668,0.0,0.01434116494243632,-0.0
0.19840000295639038,0.0,0.014815221187510132,-0.0
0.2016000030040741,0.0,0.015296985664211168,-0.0
0.20480000305175783,0.0,0.015786458372539416,-0.0
0.20800000309944153,0.0,0.01628363931249488,-0.0
0.21120000314712525,0.0,0.016788528484077563,-0.0
0.21440000319480895,0.0,0.01730112588728746,-0.0
0.21760000324249268,0.0,0.017821431522124575,-0.0
0.2208000032901764,15.748031496062993,0.018349445388588903,-0.007874015748031496
0.2240000033378601,0.0,0.018885167486680447,-0.0
0.22720000338554383,0.0,0.019428597816399214,-0.0
0.23040000343322756,0.0,0.0199797363777452,-0.0
0.23360000348091126,0.0,0.020538583170718393,-0.0
0.23680000352859498,-15.748031496062993,0.021105138195318812,0.007874015748031496
0.24000000357627868,0.0,0.021679401451546437,-0.0
0.2432000036239624,0.0,0.022261372939401287,-0.0
0.24640000367164613,0.0,0.022851052658883347,-0.0
0.24960000371932983,0.0,0.023448440609992623,-0.0
0.25280000376701356,0.0,0.024053536792729122,-0.0
0.2560000038146973,0.0,0.02466634120709284,-0.0
0.259200003862381,0.0,0.025286853853083765,-0.0
0.2624000039100647,0.0,0.025915074730701905,-0.0
0.2656000039577484,0.0,0.026551003839947275,-0.0
0.26880000400543214,0.0,0.027194641180819847,-0.0
0.27200000405311586,0.0,0.02784598675331965,-0.0
0.2752000041007996,0.0,0.028505040557446664,-0.0
0.27840000414848326,0.0,0.029171802593200877,-0.0
0.281600004196167,0.0,0.029846272860582328,-0.0
0.2848000042438507,0.0,0.030528451359590994,-0.0
0.28800000429153444,0.0,0.031218338090226866,-0.0
0.29120000433921817,0.0,0.031915933052489964,-0.0
0.29440000438690184,0.0,0.032621236246380275,-0.0
0.29760000443458556,0.0,0.03333424767189779,-0.0
0.3008000044822693,0.0,0.03405496732904254,-0.0
0.304000004529953,0.0,0.03478339521781451,-0.0
